AREA,BFIHOST,FARL,FPEXT,LDP,PROPWET,RMED-1D,SAAR,Index flood
0.0723610462910056,0.2095115681233933,0.9830985915492958,0.2622222222222222,0.2571487603305785,0.2631578947368421,0.3481894150417827,0.2248908296943231,0.1356350936432209
0.0426227935114953,0.2313624678663239,0.8957746478873236,0.2791919191919192,0.1465289256198347,0.2763157894736842,0.4749303621169916,0.3419213973799127,0.0847463090709818
0.0424286966724386,0.5334190231362468,0.9295774647887324,0.5430303030303031,0.1451239669421487,0.0394736842105263,0.2520891364902506,0.0135371179039301,0.0049672409902649
0.0590076199365804,0.3881748071979434,0.9830985915492958,0.1947474747474747,0.1733057851239669,0.3026315789473685,0.32033426183844,0.1982532751091703,0.095001631906389
0.013538799740041,0.37146529562982,0.991549295774648,0.1903030303030303,0.0728099173553718,0.2697368421052631,0.5403899721448467,0.4065502183406114,0.0292816388369544
0.0050792307658755,0.3868894601542417,0.952112676056338,0.383030303030303,0.0388016528925619,0.0789473684210526,0.3676880222841224,0.1270742358078602,0.0065432394752111
0.040276184535934,0.3136246786632391,0.8873239436619715,0.4121212121212121,0.1135537190082644,0.2039473684210526,0.3983286908077994,0.1790393013100437,0.0353791261040551
0.0332167298390086,0.2557840616966582,0.492957746478873,0.0662626262626262,0.0870661157024793,0.3289473684210526,0.4805013927576601,0.4096069868995634,0.0543792510154084
0.0273371222199444,0.2647814910025707,0.9887323943661972,0.3898989898989899,0.065,0.0394736842105263,0.2311977715877436,0.008296943231441,0.0123480916768744
0.0198414948509816,0.4370179948586118,0.9690140845070424,0.1107070707070707,0.0826033057851239,0.1381578947368421,0.3356545961002785,0.0890829694323144,0.0179680952227451
0.0517824196242808,0.4717223650385604,0.9971830985915492,0.1272727272727272,0.1202892561983471,0.1381578947368421,0.3565459610027855,0.1288209606986899,0.0609088912707111
0.0040433206697867,0.7904884318766068,1.0,0.0509090909090909,0.0324793388429752,0.1052631578947368,0.4066852367688021,0.1982532751091703,0.0002659403004319
0.0064924302232767,0.4087403598971723,0.9943661971830986,0.1846464646464646,0.0494628099173553,0.1184210526315789,0.3495821727019498,0.1589519650655022,0.0095083730900651
0.0369241975513266,0.2172236503856041,0.9774647887323944,0.2262626262626262,0.128595041322314,0.2039473684210526,0.341225626740947,0.1908296943231441,0.0487355747534008
0.0348458347690683,0.7480719794344473,0.9267605633802818,0.3345454545454545,0.099297520661157,0.0592105263157894,0.2715877437325905,0.048471615720524,0.0061236783572948
0.0013739439169178,0.2660668380462725,1.0,0.021010101010101,0.0163636363636363,0.1973684210526315,0.4387186629526461,0.3441048034934498,0.0045914995809425
0.0043573649936536,0.2352185089974293,0.9943661971830986,0.2476767676767677,0.0228512396694214,0.1513157894736842,0.5236768802228412,0.4672489082969432,0.0129464568491715
0.0213811843832736,0.2442159383033419,0.991549295774648,0.4234343434343434,0.0728099173553718,0.0723684210526316,0.373259052924791,0.1292576419213973,0.0216177239136741
0.1380813636502418,0.3958868894601543,0.9774647887323944,0.2622222222222222,0.3102479338842975,0.1578947368421053,0.3871866295264623,0.1174672489082969,0.0833612073689639
0.0070071139762809,0.3097686375321337,0.9943661971830986,1.0,0.0458264462809917,0.0986842105263157,0.2980501392757659,0.1192139737991266,0.0060108551995358
0.2449022318955628,0.5347043701799485,0.9830985915492958,0.2472727272727273,0.3325206611570248,0.0921052631578947,0.3245125348189414,0.1235807860262008,0.1396660031590484
0.0080364814822892,0.3239074550128535,0.935211267605634,0.1127272727272727,0.059793388429752,0.0921052631578947,0.3454038997214484,0.1471615720524017,0.0128019026819676
0.195324665128431,0.3997429305912597,0.9859154929577464,0.1866666666666666,0.441404958677686,0.1973684210526315,0.4832869080779943,0.3585152838427948,0.2169468441751015
0.0107603798191628,0.3329048843187661,0.991549295774648,0.0965656565656565,0.057396694214876,0.0855263157894736,0.3356545961002785,0.1283842794759825,0.0135634600041905
0.0356745628459394,0.9717223650385602,1.0,0.2173737373737373,0.1863223140495867,0.0789473684210526,0.3105849582172701,0.0917030567685589,0.0021033460125072
0.0085882399124165,0.1529562982005141,0.9943661971830986,0.0917171717171717,0.0408677685950413,0.2631578947368421,0.3899721448467966,0.2493449781659388,0.0299887982721939
0.0020303837883341,0.1825192802056555,1.0,0.4133333333333333,0.0351652892561983,0.0,0.2980501392757659,0.014410480349345,0.0025218997808007
0.2196805471349998,0.3290488431876607,0.7943661971830989,0.218989898989899,0.283801652892562,0.3223684210526316,0.3676880222841224,0.331004366812227,0.1464263264779833
0.0496429926679373,0.3059125964010282,0.9887323943661972,0.3042424242424242,0.1380578512396694,0.2631578947368421,0.4428969359331475,0.3663755458515284,0.1237649893623879
0.0166683386619094,0.4871465295629819,0.9239436619718312,0.0363636363636363,0.0583057851239669,0.1842105263157895,0.4916434540389971,0.3423580786026201,0.0161871010895493
0.0143915173138742,0.6362467866323906,1.0,0.1446464646464646,0.0990495867768595,0.1184210526315789,0.3300835654596099,0.1205240174672488,0.014369842369931
0.0666275565170739,0.3766066838046273,0.9605633802816902,0.1939393939393939,0.1694628099173553,0.1381578947368421,0.3426183844011142,0.0676855895196506,0.0580847866030558
0.0418464061552687,0.5771208226221081,0.8704225352112673,0.4747474747474748,0.1461570247933884,0.0789473684210526,0.2618384401114205,0.0703056768558952,0.0111619374959706
0.0127253377066913,0.3676092544987147,0.991549295774648,0.1171717171717171,0.0497107438016529,0.3289473684210526,0.4247910863509748,0.343231441048035,0.0261810166978273
0.0093668081320032,0.2840616966580977,0.267605633802817,0.1204040404040404,0.0579338842975206,0.3223684210526316,0.8147632311977714,0.8663755458515283,0.0334102632808974
0.0993034322427562,0.5372750642673523,0.9774647887323944,0.1652525252525252,0.2059917355371901,0.131578947368421,0.3286908077994429,0.1187772925764192,0.0504057604280833
0.0271059507037646,0.4588688946015425,0.9971830985915492,0.145050505050505,0.1081818181818181,0.1776315789473684,0.3816155988857937,0.1764192139737991,0.0268332755786216
0.2258785608046513,0.7326478149100257,0.901408450704225,0.3066666666666667,0.364504132231405,0.0592105263157894,0.3175487465181058,0.0873362445414847,0.0385331377731932
0.004863325293217,0.1413881748071979,0.9859154929577464,0.0981818181818181,0.0421900826446281,0.0526315789473684,0.2813370473537604,0.0458515283842794,0.0109483793759267
0.042840879847514,0.4588688946015425,0.9971830985915492,0.1098989898989899,0.1259504132231405,0.1710526315789474,0.5668523676880222,0.4353711790393013,0.1119971310682741
0.0439007794405649,0.2969151670951157,0.991549295774648,0.1547474747474747,0.1341322314049587,0.1513157894736842,0.3579387186629525,0.0873362445414847,0.0621716040229514
0.0283250533221091,0.3226221079691517,0.7126760563380281,0.1163636363636363,0.1120661157024793,0.3289473684210526,0.3885793871866294,0.3838427947598253,0.0508812294500677
0.0599606572249822,0.4087403598971723,0.9690140845070424,0.3135353535353535,0.1524793388429752,0.2763157894736842,0.2952646239554317,0.2558951965065502,0.0880907098188382
0.2285501184208804,0.1478149100257069,0.9690140845070424,0.1882828282828282,0.2764049586776859,0.1842105263157895,0.341225626740947,0.1986899563318777,0.4437354941654309
0.0512960870949591,0.3084832904884318,0.9267605633802818,0.1426262626262626,0.1222727272727272,0.3881578947368421,0.4679665738161559,0.5358078602620087,0.1919575220811037
0.0040411398064265,0.3213367609254499,1.0,0.084040404040404,0.0262396694214876,0.1842105263157895,0.3997214484679664,0.2781659388646288,0.0188807539810457
0.0124636341034688,0.8856041131105399,0.6591549295774648,0.1074747474747474,0.0781404958677686,0.0921052631578947,0.3481894150417827,0.1100436681222707,0.0018696409000064
0.0021176183227416,0.2763496143958868,1.0,0.0173737373737373,0.0139669421487603,0.1842105263157895,0.3844011142061281,0.2751091703056769,0.0122765698536522
0.1322693627953434,0.4241645244215938,0.9577464788732396,0.1171717171717171,0.3094628099173553,0.1578947368421053,0.4470752089136489,0.3017467248908297,0.1705644381406743
0.0218108144652304,0.3534704370179949,0.8619718309859152,0.2395959595959596,0.0640495867768595,0.2039473684210526,0.5821727019498606,0.3069868995633187,0.0653291514892656
0.1744734305416828,0.3097686375321337,0.8394366197183096,0.4113131313131313,0.2676446280991736,0.0526315789473684,0.2799442896935932,0.0393013100436681,0.0629784910708529
0.0602834250022899,0.2017994858611825,0.9774647887323944,0.7341414141414142,0.1436363636363636,0.0789473684210526,0.3119777158774373,0.0580786026200873,0.0422648674730836
0.0706774197769413,0.4190231362467867,0.9549295774647888,0.2941414141414141,0.1612396694214876,0.1184210526315789,0.3328690807799442,0.1109170305676855,0.0461713662884404
0.0524999236697823,0.1118251928020565,0.8281690140845068,0.1264646464646464,0.1472314049586777,0.25,0.5250696378830082,0.4253275109170305,0.1950611662690993
0.0245085424417818,0.8856041131105399,0.9295774647887324,0.2298989898989899,0.094793388429752,0.0855263157894736,0.3454038997214484,0.1602620087336244,0.0045340806524402
0.0188753723824187,0.1311053984575835,0.991549295774648,0.098989898989899,0.0856611570247933,0.2434210526315789,0.4192200557103064,0.2148471615720524,0.0804600364257623
0.0214749615077616,0.7352185089974295,0.9661971830985916,0.1919191919191919,0.0675206611570247,0.0592105263157894,0.3147632311977715,0.0995633187772925,0.0020973019147701
0.0328808768815398,0.6195372750642674,0.9323943661971832,0.0844444444444444,0.1012809917355371,0.1973684210526315,0.3802228412256266,0.2650655021834061,0.0165059272451808
0.0394409138689824,0.3830334190231363,0.7802816901408454,0.1705050505050505,0.1141322314049586,0.0855263157894736,0.3593314763231197,0.1209606986899563,0.0323359228934304
0.0067257826028168,0.2814910025706941,1.0,0.0642424242424242,0.0352066115702479,0.3223684210526316,0.5250696378830082,0.5231441048034935,0.0229277810908387
0.0395543187637121,0.3881748071979434,0.9830985915492958,0.3494949494949495,0.1221074380165289,0.2565789473684211,0.373259052924791,0.2812227074235807,0.0863414471987621
0.0709565702870452,0.3933161953727507,0.9971830985915492,0.1183838383838384,0.1280165289256198,0.2105263157894737,0.448467966573816,0.3266375545851528,0.1231641053123589
0.9439212795561506,0.4434447300771209,0.9239436619718312,0.416969696969697,0.9102479338842976,0.1052631578947368,0.3384401114206127,0.1545851528384279,0.3393529188962672
0.0183345182690923,0.5848329048843188,1.0,0.0977777777777777,0.123099173553719,0.1578947368421053,0.3649025069637882,0.2358078602620087,0.0124589001353877
0.2013809226796704,0.3727506426735218,0.9690140845070424,0.3014141414141414,0.3108677685950413,0.2631578947368421,0.4331476323119777,0.3458515283842795,0.3192925383598736
0.0400253852495125,0.3316195372750642,0.9802816901408452,0.1591919191919192,0.0902892561983471,0.0592105263157894,0.3426183844011142,0.0519650655021834,0.0232405631487331
0.0056964150968085,0.5616966580976863,0.9887323943661972,0.0836363636363636,0.0347107438016528,0.0855263157894736,0.3704735376044568,0.196943231441048,0.0102004222809618
0.0122760798544927,0.910025706940874,0.9323943661971832,0.147070707070707,0.0607851239669421,0.0789473684210526,0.4164345403899721,0.1489082969432314,0.0017437221971504
