AREA,BFIHOST,FARL,FPEXT,LDP,PROPWET,RMED-1D,SAAR,Index flood
0.1092830629789721,0.3174807197943445,0.7971830985915496,0.1466666666666667,0.2161570247933884,0.2960526315789474,0.4345403899721447,0.3266375545851528,0.2427037666817097
0.354407742937274,0.6298200514138819,0.8478873239436617,0.7676767676767677,0.3903719008264463,0.0657894736842105,0.3091922005571029,0.0751091703056768,0.078051463477532
0.0070529121068448,0.3354755784061697,0.9971830985915492,0.2832323232323233,0.0444628099173553,0.2763157894736842,0.5027855153203342,0.3799126637554585,0.0346870769131584
0.019869846074664,0.2660668380462725,0.9605633802816902,0.423030303030303,0.1211570247933884,0.0592105263157894,0.2757660167130918,0.0174672489082969,0.0105348623557475
0.0101235677179881,0.1658097686375321,0.9267605633802818,0.1854545454545454,0.0523140495867768,0.3223684210526316,0.8189415041782729,0.8510917030567686,0.066955507381858
0.0458788225082545,0.1953727506426735,0.9605633802816902,0.2755555555555555,0.1537190082644628,0.2434210526315789,0.3746518105849581,0.2899563318777292,0.0753910531235897
0.0181774961071589,0.2660668380462725,0.9774647887323944,0.2711111111111111,0.070495867768595,0.2039473684210526,0.4289693593314763,0.2,0.0283619286312939
0.004640877230478,0.3431876606683805,0.9492957746478874,0.0812121212121212,0.0457024793388429,0.1513157894736842,0.4860724233983285,0.4165938864628821,0.0080497308361807
0.1242503282199357,0.4023136246786633,0.9577464788732396,0.3385858585858586,0.3185123966942149,0.0197368421052631,0.245125348189415,0.0096069868995632,0.0275107181999871
0.0100494183637418,0.3868894601542417,0.9943661971830986,0.1939393939393939,0.0546694214876033,0.0855263157894736,0.3579387186629525,0.108296943231441,0.0126805170524144
0.0662022881618375,0.5475578406169666,0.9661971830985916,0.3668686868686869,0.1336363636363636,0.0789473684210526,0.3189415041782729,0.1074235807860262,0.0365295193733479
0.0188361168419353,0.1542416452442159,0.8366197183098589,0.176969696969697,0.0841322314049586,0.25,0.5362116991643453,0.3995633187772926,0.0835158315066726
0.0335329550262357,0.4138817480719794,0.991549295774648,0.2735353535353536,0.1451652892561983,0.125,0.32033426183844,0.0943231441048035,0.0404511314550963
0.0213092158923874,0.4665809768637532,0.943661971830986,0.2856565656565656,0.064793388429752,0.0789473684210526,0.3147632311977715,0.0724890829694323,0.0149682080459029
0.0158570574919199,0.9575835475578404,0.9859154929577464,0.1535353535353535,0.0804132231404958,0.0789473684210526,0.3746518105849581,0.1427947598253275,0.0011806137579782
0.0170085533460986,0.2352185089974293,0.9661971830985916,0.1038383838383838,0.0502892561983471,0.368421052631579,0.7506963788300834,1.0,0.1851448165817806
0.0596160808140726,0.6233933161953729,0.8366197183098589,0.7951515151515153,0.1316115702479339,0.0592105263157894,0.2506963788300835,0.0270742358078602,0.0077273789568693
0.0210976721464493,0.3097686375321337,0.9605633802816902,0.2905050505050505,0.0783471074380165,0.2565789473684211,0.4038997214484678,0.3222707423580785,0.0376184643156469
0.028977131466805,0.3174807197943445,0.7295774647887323,0.1575757575757576,0.0859090909090909,0.0921052631578947,0.3467966573816155,0.1109170305676855,0.0279368270904519
